countrycode,year,uis_ceage_1,se_prm_durs
SWZ,2017,6,7
SWZ,2018,6,7
SWZ,2019,6,7
SWZ,2020,,7
SWZ,2021,,7
SWZ,2022,,7
SWZ,2023,,
SWZ,2024,,
SWZ,2025,,
SWZ,2026,,
SWZ,2027,,
SWZ,2028,,
SWZ,2029,,
SWZ,2030,,
SWZ,2031,,
SWZ,2032,,
SWZ,2033,,
SWZ,2034,,
SWZ,2035,,
SWZ,2036,,
SWZ,2037,,
SWZ,2038,,
SWZ,2039,,
SWZ,2040,,
SWZ,2041,,
SWZ,2042,,
SWZ,2043,,
SWZ,2044,,
SWZ,2045,,
SWZ,2046,,
SWZ,2047,,
SWZ,2048,,
SWZ,2049,,
SWZ,2050,,
SWZ,2055,,
SWZ,2060,,
SWZ,2065,,
SWZ,2070,,
SWZ,2075,,
SWZ,2080,,
SWZ,2085,,
SWZ,2090,,
SWZ,2095,,
SWZ,2100,,
SXM,1990,,
SXM,1991,,
SXM,1992,,
SXM,1993,,
SXM,1994,,
SXM,1995,,
SXM,1996,,
SXM,1997,,
SXM,1998,,
SXM,1999,5,6
SXM,2000,5,6
SXM,2001,5,6
SXM,2002,5,6
SXM,2003,5,6
SXM,2004,5,6
SXM,2005,5,6
SXM,2006,5,6
SXM,2007,4,6
SXM,2008,4,6
SXM,2009,4,6
SXM,2010,4,6
SXM,2011,4,6
SXM,2012,4,6
SXM,2013,4,6
SXM,2014,4,6
SXM,2015,4,6
SXM,2016,4,6
SXM,2017,4,6
SXM,2018,4,6
SXM,2019,4,6
SXM,2020,,6
SXM,2021,,6
SXM,2022,,6
SXM,2023,,
SXM,2024,,
SXM,2025,,
SXM,2026,,
SXM,2027,,
SXM,2028,,
SXM,2029,,
SXM,2030,,
SXM,2031,,
SXM,2032,,
SXM,2033,,
SXM,2034,,
SXM,2035,,
SXM,2036,,
SXM,2037,,
SXM,2038,,
SXM,2039,,
SXM,2040,,
SXM,2041,,
SXM,2042,,
SXM,2043,,
SXM,2044,,
SXM,2045,,
SXM,2046,,
SXM,2047,,
SXM,2048,,
SXM,2049,,
SXM,2050,,
SXM,2055,,
SXM,2060,,
SXM,2065,,
SXM,2070,,
SXM,2075,,
SXM,2080,,
SXM,2085,,
SXM,2090,,
SXM,2095,,
SXM,2100,,
SYC,1990,,6
SYC,1991,,6
SYC,1992,,6
SYC,1993,,6
SYC,1994,,6
SYC,1995,,6
SYC,1996,,6
SYC,1997,,6
SYC,1998,6,6
SYC,1999,6,6
SYC,2000,6,6
SYC,2001,6,6
SYC,2002,6,6
SYC,2003,6,6
SYC,2004,6,6
SYC,2005,6,6
SYC,2006,6,6
SYC,2007,6,6
SYC,2008,6,6
SYC,2009,6,6
SYC,2010,6,6
SYC,2011,6,6
SYC,2012,6,6
SYC,2013,6,6
SYC,2014,6,6
SYC,2015,6,6
SYC,2016,6,6
SYC,2017,6,6
SYC,2018,6,6
SYC,2019,6,6
SYC,2020,,6
SYC,2021,,6
SYC,2022,,6
SYC,2023,,
SYC,2024,,
SYC,2025,,
SYC,2026,,
SYC,2027,,
SYC,2028,,
SYC,2029,,
SYC,2030,,
SYC,2031,,
SYC,2032,,
SYC,2033,,
SYC,2034,,
SYC,2035,,
SYC,2036,,
SYC,2037,,
SYC,2038,,
SYC,2039,,
SYC,2040,,
SYC,2041,,
SYC,2042,,
SYC,2043,,
SYC,2044,,
SYC,2045,,
SYC,2046,,
SYC,2047,,
SYC,2048,,
SYC,2049,,
SYC,2050,,
SYC,2055,,
SYC,2060,,
SYC,2065,,
SYC,2070,,
SYC,2075,,
SYC,2080,,
SYC,2085,,
SYC,2090,,
SYC,2095,,
SYC,2100,,
SYR,1990,,6
SYR,1991,,6
SYR,1992,,6
SYR,1993,,6
SYR,1994,,6
SYR,1995,,6
SYR,1996,,6
SYR,1997,,6
SYR,1998,6,6
SYR,1999,6,6
SYR,2000,6,6
SYR,2001,6,6
SYR,2002,6,6
SYR,2003,6,4
SYR,2004,6,4
SYR,2005,6,4
SYR,2006,6,4
SYR,2007,6,4
SYR,2008,6,4
SYR,2009,6,4
SYR,2010,6,4
SYR,2011,6,4
SYR,2012,6,4
SYR,2013,6,4
SYR,2014,6,6
SYR,2015,6,6
SYR,2016,6,6
SYR,2017,6,6
SYR,2018,6,6
SYR,2019,6,6
SYR,2020,,6
SYR,2021,,6
SYR,2022,,6
SYR,2023,,
SYR,2024,,
SYR,2025,,
SYR,2026,,
SYR,2027,,
SYR,2028,,
SYR,2029,,
SYR,2030,,
SYR,2031,,
SYR,2032,,
SYR,2033,,
SYR,2034,,
SYR,2035,,
SYR,2036,,
SYR,2037,,
SYR,2038,,
SYR,2039,,
SYR,2040,,
SYR,2041,,
SYR,2042,,
SYR,2043,,
SYR,2044,,
SYR,2045,,
SYR,2046,,
SYR,2047,,
SYR,2048,,
SYR,2049,,
SYR,2050,,
SYR,2055,,
SYR,2060,,
SYR,2065,,
SYR,2070,,
SYR,2075,,
SYR,2080,,
SYR,2085,,
SYR,2090,,
SYR,2095,,
SYR,2100,,
TCA,1990,,6
TCA,1991,,6
TCA,1992,,6
TCA,1993,,6
TCA,1994,,6
TCA,1995,,6
TCA,1996,,6
TCA,1997,,6
TCA,1998,4,6
TCA,1999,4,6
TCA,2000,4,6
TCA,2001,4,6
TCA,2002,4,6
TCA,2003,4,6
TCA,2004,4,6
TCA,2005,4,6
TCA,2006,4,6
TCA,2007,4,6
TCA,2008,4,6
TCA,2009,4,6
TCA,2010,4,6
TCA,2011,4,6
TCA,2012,4,6
TCA,2013,4,6
TCA,2014,4,6
TCA,2015,4,6
TCA,2016,4,6
TCA,2017,4,6
TCA,2018,4,6
TCA,2019,4,6
TCA,2020,,6
TCA,2021,,6
TCA,2022,,6
TCA,2023,,
TCA,2024,,
TCA,2025,,
TCA,2026,,
TCA,2027,,
TCA,2028,,
TCA,2029,,
TCA,2030,,
TCA,2031,,
TCA,2032,,
TCA,2033,,
TCA,2034,,
TCA,2035,,
TCA,2036,,
TCA,2037,,
TCA,2038,,
TCA,2039,,
TCA,2040,,
TCA,2041,,
TCA,2042,,
TCA,2043,,
TCA,2044,,
TCA,2045,,
TCA,2046,,
TCA,2047,,
TCA,2048,,
TCA,2049,,
TCA,2050,,
TCA,2055,,
TCA,2060,,
TCA,2065,,
TCA,2070,,
TCA,2075,,
TCA,2080,,
TCA,2085,,
TCA,2090,,
TCA,2095,,
TCA,2100,,
TCD,1990,,6
TCD,1991,,6
TCD,1992,,6
TCD,1993,,6
TCD,1994,,6
TCD,1995,,6
TCD,1996,,6
TCD,1997,,6
TCD,1998,6,6
TCD,1999,6,6
TCD,2000,6,6
TCD,2001,6,6
TCD,2002,6,6
TCD,2003,6,6
TCD,2004,6,6
TCD,2005,6,6
TCD,2006,6,6
TCD,2007,6,6
TCD,2008,6,6
TCD,2009,6,6
TCD,2010,6,6
TCD,2011,6,6
TCD,2012,6,6
TCD,2013,6,6
TCD,2014,6,6
TCD,2015,6,6
TCD,2016,6,6
TCD,2017,6,6
TCD,2018,6,6
TCD,2019,6,6
TCD,2020,,6
TCD,2021,,6
TCD,2022,,6
TCD,2023,,
TCD,2024,,
TCD,2025,,
TCD,2026,,
TCD,2027,,
TCD,2028,,
TCD,2029,,
TCD,2030,,
TCD,2031,,
TCD,2032,,
TCD,2033,,
TCD,2034,,
TCD,2035,,
TCD,2036,,
TCD,2037,,
TCD,2038,,
TCD,2039,,
TCD,2040,,
TCD,2041,,
TCD,2042,,
TCD,2043,,
TCD,2044,,
TCD,2045,,
TCD,2046,,
TCD,2047,,
TCD,2048,,
TCD,2049,,
TCD,2050,,
TCD,2055,,
TCD,2060,,
TCD,2065,,
TCD,2070,,
TCD,2075,,
TCD,2080,,
TCD,2085,,
TCD,2090,,
TCD,2095,,
TCD,2100,,
TGO,1990,,6
TGO,1991,,6
TGO,1992,,6
TGO,1993,,6
TGO,1994,,6
TGO,1995,,6
TGO,1996,,6
TGO,1997,,6
TGO,1998,6,6
TGO,1999,6,6
TGO,2000,6,6
TGO,2001,6,6
TGO,2002,6,6
TGO,2003,6,6
TGO,2004,6,6
TGO,2005,6,6
TGO,2006,6,6
TGO,2007,6,6
TGO,2008,6,6
TGO,2009,6,6
TGO,2010,6,6
TGO,2011,6,6
TGO,2012,6,6
TGO,2013,6,6
TGO,2014,6,6
TGO,2015,6,6
TGO,2016,6,6
TGO,2017,6,6
TGO,2018,6,6
TGO,2019,6,6
TGO,2020,,6
TGO,2021,,6
TGO,2022,,6
TGO,2023,,
TGO,2024,,
TGO,2025,,
TGO,2026,,
TGO,2027,,
TGO,2028,,
TGO,2029,,
TGO,2030,,
TGO,2031,,
TGO,2032,,
TGO,2033,,
TGO,2034,,
TGO,2035,,
TGO,2036,,
TGO,2037,,
TGO,2038,,
TGO,2039,,
TGO,2040,,
TGO,2041,,
TGO,2042,,
TGO,2043,,
TGO,2044,,
TGO,2045,,
TGO,2046,,
TGO,2047,,
TGO,2048,,
TGO,2049,,
TGO,2050,,
TGO,2055,,
TGO,2060,,
TGO,2065,,
TGO,2070,,
TGO,2075,,
TGO,2080,,
TGO,2085,,
TGO,2090,,
TGO,2095,,
TGO,2100,,
THA,1990,,6
THA,1991,,6
THA,1992,,6
THA,1993,,6
THA,1994,,6
THA,1995,,6
THA,1996,,6
THA,1997,,6
THA,1998,,6
THA,1999,6,6
THA,2000,6,6
THA,2001,6,6
THA,2002,6,6
THA,2003,6,6
THA,2004,6,6
THA,2005,6,6
THA,2006,6,6
THA,2007,6,6
THA,2008,6,6
THA,2009,6,6
THA,2010,6,6
THA,2011,6,6
THA,2012,6,6
THA,2013,6,6
THA,2014,6,6
THA,2015,6,6
THA,2016,6,6
THA,2017,6,6
THA,2018,6,6
THA,2019,6,6
THA,2020,,6
THA,2021,,6
THA,2022,,6
THA,2023,,
THA,2024,,
THA,2025,,
THA,2026,,
THA,2027,,
THA,2028,,
THA,2029,,
THA,2030,,
THA,2031,,
THA,2032,,
THA,2033,,
THA,2034,,
THA,2035,,
THA,2036,,
THA,2037,,
THA,2038,,
THA,2039,,
THA,2040,,
THA,2041,,
THA,2042,,
THA,2043,,
THA,2044,,
THA,2045,,
THA,2046,,
THA,2047,,
THA,2048,,
THA,2049,,
THA,2050,,
THA,2055,,
THA,2060,,
THA,2065,,
THA,2070,,
THA,2075,,
THA,2080,,
THA,2085,,
THA,2090,,
THA,2095,,
THA,2100,,
TJK,1990,,4
TJK,1991,,4
TJK,1992,,4
TJK,1993,,4
TJK,1994,,4
TJK,1995,,4
TJK,1996,,4
TJK,1997,,4
TJK,1998,6,4
TJK,1999,7,4
TJK,2000,7,4
TJK,2001,7,4
TJK,2002,7,4
TJK,2003,7,4
TJK,2004,7,4
TJK,2005,7,4
TJK,2006,7,4
TJK,2007,7,4
TJK,2008,7,4
TJK,2009,7,4
TJK,2010,7,4
TJK,2011,7,4
TJK,2012,7,4
TJK,2013,7,4
TJK,2014,7,4
TJK,2015,7,4
TJK,2016,7,4
TJK,2017,7,4
TJK,2018,7,4
TJK,2019,7,4
TJK,2020,,4
TJK,2021,,4
TJK,2022,,4
TJK,2023,,
TJK,2024,,
TJK,2025,,
TJK,2026,,
TJK,2027,,
TJK,2028,,
TJK,2029,,
TJK,2030,,
TJK,2031,,
TJK,2032,,
TJK,2033,,
TJK,2034,,
TJK,2035,,
TJK,2036,,
TJK,2037,,
TJK,2038,,
TJK,2039,,
TJK,2040,,
TJK,2041,,
TJK,2042,,
TJK,2043,,
TJK,2044,,
TJK,2045,,
TJK,2046,,
TJK,2047,,
TJK,2048,,
TJK,2049,,
TJK,2050,,
TJK,2055,,
TJK,2060,,
TJK,2065,,
TJK,2070,,
TJK,2075,,
TJK,2080,,
TJK,2085,,
TJK,2090,,
TJK,2095,,
TJK,2100,,
TKL,1990,,
TKL,1991,,
TKL,1992,,
TKL,1993,,
TKL,1994,,
TKL,1995,,
TKL,1996,,
TKL,1997,,
TKL,1998,,
TKL,1999,,
TKL,2000,,
TKL,2001,,
TKL,2002,,
TKL,2003,5,
TKL,2004,5,
TKL,2005,5,
TKL,2006,5,
TKL,2007,5,
TKL,2008,5,
TKL,2009,5,
TKL,2010,5,
TKL,2011,5,
TKL,2012,5,
TKL,2013,5,
TKL,2014,5,
TKL,2015,5,
TKL,2016,5,
TKL,2017,5,
TKL,2018,5,
TKL,2019,,
TKL,2020,,
TKL,2021,,
TKL,2022,,
TKL,2023,,
TKL,2024,,
TKL,2025,,
TKL,2026,,
TKL,2027,,
TKL,2028,,
TKL,2029,,
TKL,2030,,
TKL,2031,,
TKL,2032,,
TKL,2033,,
TKL,2034,,
TKL,2035,,
TKL,2036,,
TKL,2037,,
TKL,2038,,
TKL,2039,,
TKL,2040,,
TKL,2041,,
TKL,2042,,
TKL,2043,,
TKL,2044,,
TKL,2045,,
TKL,2046,,
TKL,2047,,
TKL,2048,,
TKL,2049,,
TKL,2050,,
TKL,2055,,
TKL,2060,,
TKL,2065,,
TKL,2070,,
TKL,2075,,
TKL,2080,,
TKL,2085,,
TKL,2090,,
TKL,2095,,
TKL,2100,,
TKM,1990,,4
TKM,1991,,4
TKM,1992,,4
TKM,1993,,4
TKM,1994,,4
TKM,1995,,4
TKM,1996,,4
TKM,1997,,3
TKM,1998,7,3
TKM,1999,7,3
TKM,2000,7,3
TKM,2001,7,3
TKM,2002,7,3
TKM,2003,7,3
TKM,2004,7,3
TKM,2005,7,3
TKM,2006,7,3
TKM,2007,7,3
TKM,2008,7,3
TKM,2009,7,3
TKM,2010,7,3
TKM,2011,7,3
TKM,2012,7,3
TKM,2013,7,3
TKM,2014,6,4
TKM,2015,6,4
TKM,2016,6,4
TKM,2017,6,4
TKM,2018,6,4
TKM,2019,6,4
TKM,2020,6,4
TKM,2021,,4
TKM,2022,,4
TKM,2023,,
TKM,2024,,
TKM,2025,,
TKM,2026,,
TKM,2027,,
TKM,2028,,
TKM,2029,,
TKM,2030,,
TKM,2031,,
TKM,2032,,
TKM,2033,,
TKM,2034,,
TKM,2035,,
TKM,2036,,
TKM,2037,,
TKM,2038,,
TKM,2039,,
TKM,2040,,
TKM,2041,,
TKM,2042,,
TKM,2043,,
TKM,2044,,
TKM,2045,,
TKM,2046,,
TKM,2047,,
TKM,2048,,
TKM,2049,,
TKM,2050,,
TKM,2055,,
TKM,2060,,
TKM,2065,,
TKM,2070,,
TKM,2075,,
TKM,2080,,
TKM,2085,,
TKM,2090,,
TKM,2095,,
TKM,2100,,
TLS,1990,,6
TLS,1991,,6
TLS,1992,,6
TLS,1993,,6
TLS,1994,,6
TLS,1995,,6
TLS,1996,,6
TLS,1997,,6
TLS,1998,,6
TLS,1999,,6
TLS,2000,6,6
TLS,2001,6,6
TLS,2002,6,6
TLS,2003,6,6
TLS,2004,6,6
TLS,2005,6,6
TLS,2006,6,6
TLS,2007,6,6
TLS,2008,6,6
TLS,2009,6,6
TLS,2010,6,6
TLS,2011,6,6
TLS,2012,6,6
TLS,2013,6,6
TLS,2014,6,6
TLS,2015,6,6
TLS,2016,6,6
TLS,2017,6,6
TLS,2018,6,6
TLS,2019,6,6
TLS,2020,,6
TLS,2021,,6
TLS,2022,,6
TLS,2023,,
TLS,2024,,
TLS,2025,,
TLS,2026,,
TLS,2027,,
TLS,2028,,
TLS,2029,,
TLS,2030,,
TLS,2031,,
TLS,2032,,
TLS,2033,,
TLS,2034,,
TLS,2035,,
TLS,2036,,
TLS,2037,,
TLS,2038,,
TLS,2039,,
TLS,2040,,
TLS,2041,,
TLS,2042,,
TLS,2043,,
TLS,2044,,
TLS,2045,,
TLS,2046,,
TLS,2047,,
TLS,2048,,
TLS,2049,,
TLS,2050,,
TLS,2055,,
TLS,2060,,
TLS,2065,,
TLS,2070,,
TLS,2075,,
TLS,2080,,
TLS,2085,,
TLS,2090,,
TLS,2095,,
TLS,2100,,
TON,1990,,6
TON,1991,,6
TON,1992,,6
TON,1993,,6
TON,1994,,6
TON,1995,,6
TON,1996,,6
TON,1997,,6
TON,1998,6,6
TON,1999,6,6
TON,2000,6,6
TON,2001,6,6
TON,2002,6,6
TON,2003,6,6
TON,2004,6,6
TON,2005,6,6
TON,2006,6,6
TON,2007,6,6
TON,2008,6,6
TON,2009,6,6
TON,2010,6,6
TON,2011,6,6
TON,2012,6,6
TON,2013,6,6
TON,2014,4,6
TON,2015,4,6
TON,2016,4,6
TON,2017,4,6
TON,2018,4,6
TON,2019,4,6
TON,2020,,6
TON,2021,,6
TON,2022,,6
TON,2023,,
TON,2024,,
TON,2025,,
TON,2026,,
TON,2027,,
TON,2028,,
TON,2029,,
TON,2030,,
TON,2031,,
TON,2032,,
TON,2033,,
TON,2034,,
TON,2035,,
TON,2036,,
TON,2037,,
TON,2038,,
TON,2039,,
TON,2040,,
TON,2041,,
TON,2042,,
TON,2043,,
TON,2044,,
TON,2045,,
TON,2046,,
TON,2047,,
TON,2048,,
TON,2049,,
TON,2050,,
TON,2055,,
TON,2060,,
TON,2065,,
TON,2070,,
TON,2075,,
TON,2080,,
TON,2085,,
TON,2090,,
TON,2095,,
TON,2100,,
TTO,1990,,7
TTO,1991,,7
TTO,1992,,7
TTO,1993,,7
TTO,1994,,7
TTO,1995,,7
TTO,1996,,7
TTO,1997,,7
TTO,1998,6,7
TTO,1999,6,7
TTO,2000,6,7
TTO,2001,6,7
TTO,2002,6,7
TTO,2003,6,7
TTO,2004,6,7
TTO,2005,6,7
TTO,2006,6,7
TTO,2007,6,7
TTO,2008,6,7
TTO,2009,6,7
TTO,2010,6,7
TTO,2011,6,7
TTO,2012,6,7
TTO,2013,6,7
TTO,2014,5,7
TTO,2015,5,7
TTO,2016,5,7
TTO,2017,5,7
TTO,2018,5,7
TTO,2019,5,7
TTO,2020,,7
TTO,2021,,7
TTO,2022,,7
TTO,2023,,
TTO,2024,,
TTO,2025,,
TTO,2026,,
TTO,2027,,
TTO,2028,,
TTO,2029,,
TTO,2030,,
TTO,2031,,
TTO,2032,,
TTO,2033,,
TTO,2034,,
TTO,2035,,
TTO,2036,,
TTO,2037,,
TTO,2038,,
TTO,2039,,
TTO,2040,,
TTO,2041,,
TTO,2042,,
TTO,2043,,
TTO,2044,,
TTO,2045,,
TTO,2046,,
TTO,2047,,
TTO,2048,,
TTO,2049,,
TTO,2050,,
TTO,2055,,
TTO,2060,,
TTO,2065,,
TTO,2070,,
TTO,2075,,
TTO,2080,,
TTO,2085,,
TTO,2090,,
TTO,2095,,
TTO,2100,,
TUN,1990,,6
TUN,1991,,6
TUN,1992,,6
TUN,1993,,6
TUN,1994,,6
TUN,1995,,6
TUN,1996,,6
TUN,1997,,6
TUN,1998,,6
TUN,1999,,6
TUN,2000,,6
TUN,2001,,6
TUN,2002,6,6
TUN,2003,6,6
TUN,2004,6,6
TUN,2005,6,6
TUN,2006,6,6
TUN,2007,6,6
TUN,2008,6,6
TUN,2009,6,6
TUN,2010,6,6
TUN,2011,6,6
TUN,2012,6,6
TUN,2013,6,6
TUN,2014,6,6
TUN,2015,6,6
TUN,2016,6,6
TUN,2017,6,6
TUN,2018,6,6
TUN,2019,6,6
TUN,2020,,6
TUN,2021,,6
TUN,2022,,6
TUN,2023,,
TUN,2024,,
TUN,2025,,
TUN,2026,,
TUN,2027,,
TUN,2028,,
TUN,2029,,
TUN,2030,,
TUN,2031,,
TUN,2032,,
TUN,2033,,
TUN,2034,,
TUN,2035,,
TUN,2036,,
TUN,2037,,
TUN,2038,,
TUN,2039,,
TUN,2040,,
TUN,2041,,
TUN,2042,,
TUN,2043,,
TUN,2044,,
TUN,2045,,
TUN,2046,,
TUN,2047,,
TUN,2048,,
TUN,2049,,
TUN,2050,,
TUN,2055,,
TUN,2060,,
TUN,2065,,
TUN,2070,,
TUN,2075,,
TUN,2080,,
TUN,2085,,
TUN,2090,,
TUN,2095,,
TUN,2100,,
TUR,1990,,5
TUR,1991,,5
TUR,1992,,5
TUR,1993,,5
TUR,1994,,5
TUR,1995,,5
TUR,1996,,5
TUR,1997,,5
TUR,1998,6,5
TUR,1999,6,5
TUR,2000,6,5
TUR,2001,6,5
TUR,2002,6,5
TUR,2003,6,5
TUR,2004,6,5
TUR,2005,6,5
TUR,2006,6,5
TUR,2007,6,5
TUR,2008,6,5
TUR,2009,6,5
TUR,2010,6,5
TUR,2011,6,5
TUR,2012,6,5
TUR,2013,6,4
TUR,2014,6,4
TUR,2015,6,4
TUR,2016,6,4
TUR,2017,6,4
TUR,2018,6,4
TUR,2019,6,4
TUR,2020,,4
TUR,2021,,4
TUR,2022,,4
TUR,2023,,
TUR,2024,,
TUR,2025,,
TUR,2026,,
TUR,2027,,
TUR,2028,,
TUR,2029,,
TUR,2030,,
TUR,2031,,
TUR,2032,,
TUR,2033,,
TUR,2034,,
TUR,2035,,
TUR,2036,,
TUR,2037,,
TUR,2038,,
TUR,2039,,
TUR,2040,,
TUR,2041,,
TUR,2042,,
TUR,2043,,
TUR,2044,,
TUR,2045,,
TUR,2046,,
TUR,2047,,
TUR,2048,,
TUR,2049,,
TUR,2050,,
TUR,2055,,
TUR,2060,,
TUR,2065,,
TUR,2070,,
TUR,2075,,
TUR,2080,,
TUR,2085,,
TUR,2090,,
TUR,2095,,
TUR,2100,,
TUV,1990,,7
TUV,1991,,7
TUV,1992,,7
TUV,1993,,6
TUV,1994,,6
TUV,1995,,6
TUV,1996,,6
TUV,1997,,8
TUV,1998,,6
TUV,1999,,6
TUV,2000,,6
TUV,2001,,6
TUV,2002,,6
TUV,2003,,6
TUV,2004,,6
TUV,2005,,6
TUV,2006,,6
TUV,2007,,6
TUV,2008,7,6
TUV,2009,7,6
TUV,2010,7,6
TUV,2011,7,6
TUV,2012,7,6
TUV,2013,7,6
TUV,2014,7,6
TUV,2015,7,6
TUV,2016,7,6
TUV,2017,7,6
TUV,2018,7,6
TUV,2019,6,6
TUV,2020,,6
TUV,2021,,6
TUV,2022,,6
TUV,2023,,
TUV,2024,,
TUV,2025,,
TUV,2026,,
TUV,2027,,
TUV,2028,,
TUV,2029,,
TUV,2030,,
TUV,2031,,
TUV,2032,,
TUV,2033,,
TUV,2034,,
TUV,2035,,
TUV,2036,,
TUV,2037,,
TUV,2038,,
TUV,2039,,
TUV,2040,,
TUV,2041,,
TUV,2042,,
TUV,2043,,
TUV,2044,,
TUV,2045,,
TUV,2046,,
TUV,2047,,
TUV,2048,,
TUV,2049,,
TUV,2050,,
TUV,2055,,
TUV,2060,,
TUV,2065,,
TUV,2070,,
TUV,2075,,
TUV,2080,,
TUV,2085,,
TUV,2090,,
TUV,2095,,
TUV,2100,,
TZA,1990,,7
TZA,1991,,7
TZA,1992,,7
TZA,1993,,7
TZA,1994,,7
TZA,1995,,7
TZA,1996,,7
TZA,1997,,7
TZA,1998,7,7
TZA,1999,7,7
TZA,2000,7,7
TZA,2001,7,7
TZA,2002,7,7
TZA,2003,7,7
TZA,2004,7,7
TZA,2005,7,7
TZA,2006,7,7
TZA,2007,7,7
TZA,2008,7,7
TZA,2009,7,7
TZA,2010,7,7
TZA,2011,7,7
TZA,2012,7,7
TZA,2013,7,7
TZA,2014,7,7
TZA,2015,7,7
TZA,2016,7,7
TZA,2017,7,7
TZA,2018,7,7
TZA,2019,7,7
TZA,2020,,7
TZA,2021,,7
TZA,2022,,7
TZA,2023,,
TZA,2024,,
TZA,2025,,
TZA,2026,,
TZA,2027,,
TZA,2028,,
TZA,2029,,
TZA,2030,,
TZA,2031,,
TZA,2032,,
TZA,2033,,
TZA,2034,,
TZA,2035,,
TZA,2036,,
TZA,2037,,
TZA,2038,,
TZA,2039,,
TZA,2040,,
TZA,2041,,
TZA,2042,,
TZA,2043,,
TZA,2044,,
TZA,2045,,
TZA,2046,,
TZA,2047,,
TZA,2048,,
TZA,2049,,
TZA,2050,,
TZA,2055,,
TZA,2060,,
TZA,2065,,
TZA,2070,,
TZA,2075,,
TZA,2080,,
TZA,2085,,
TZA,2090,,
TZA,2095,,
TZA,2100,,
UGA,1990,,7
UGA,1991,,7
UGA,1992,,7
UGA,1993,,7
UGA,1994,,7
UGA,1995,,7
UGA,1996,,7
UGA,1997,,7
UGA,1998,,7
UGA,1999,,7
UGA,2000,,7
UGA,2001,,7
UGA,2002,,7
UGA,2003,,7
UGA,2004,,7
UGA,2005,,7
UGA,2006,,7
UGA,2007,,7
UGA,2008,6,7
UGA,2009,6,7
UGA,2010,6,7
UGA,2011,6,7
UGA,2012,6,7
UGA,2013,6,7
UGA,2014,6,7
UGA,2015,6,7
UGA,2016,6,7
UGA,2017,6,7
UGA,2018,6,7
UGA,2019,6,7
UGA,2020,,7
UGA,2021,,7
UGA,2022,,7
UGA,2023,,
UGA,2024,,
UGA,2025,,
UGA,2026,,
UGA,2027,,
UGA,2028,,
UGA,2029,,
UGA,2030,,
UGA,2031,,
UGA,2032,,
UGA,2033,,
UGA,2034,,
UGA,2035,,
UGA,2036,,
UGA,2037,,
UGA,2038,,
UGA,2039,,
UGA,2040,,
UGA,2041,,
UGA,2042,,
UGA,2043,,
UGA,2044,,
UGA,2045,,
UGA,2046,,
UGA,2047,,
UGA,2048,,
UGA,2049,,
UGA,2050,,
UGA,2055,,
UGA,2060,,
UGA,2065,,
UGA,2070,,
UGA,2075,,
UGA,2080,,
UGA,2085,,
UGA,2090,,
UGA,2095,,
UGA,2100,,
UKR,1990,,3
UKR,1991,,3
UKR,1992,,3
UKR,1993,,3
UKR,1994,,3
UKR,1995,,3
UKR,1996,,3
UKR,1997,,3
UKR,1998,7,3
UKR,1999,7,3
UKR,2000,7,3
UKR,2001,7,3
UKR,2002,7,3
UKR,2003,6,4
UKR,2004,6,4
UKR,2005,6,4
UKR,2006,6,4
UKR,2007,6,4
UKR,2008,6,4
UKR,2009,6,4
UKR,2010,6,4
UKR,2011,6,4
UKR,2012,6,4
UKR,2013,6,4
UKR,2014,6,4
UKR,2015,6,4
UKR,2016,6,4
UKR,2017,6,4
UKR,2018,6,4
UKR,2019,6,4
UKR,2020,,4
UKR,2021,,4
UKR,2022,,4
UKR,2023,,
UKR,2024,,
UKR,2025,,
UKR,2026,,
UKR,2027,,
UKR,2028,,
UKR,2029,,
UKR,2030,,
UKR,2031,,
UKR,2032,,
UKR,2033,,
UKR,2034,,
UKR,2035,,
UKR,2036,,
UKR,2037,,
UKR,2038,,
UKR,2039,,
UKR,2040,,
UKR,2041,,
UKR,2042,,
UKR,2043,,
UKR,2044,,
UKR,2045,,
UKR,2046,,
UKR,2047,,
UKR,2048,,
UKR,2049,,
UKR,2050,,
UKR,2055,,
UKR,2060,,
UKR,2065,,
UKR,2070,,
UKR,2075,,
UKR,2080,,
UKR,2085,,
UKR,2090,,
UKR,2095,,
UKR,2100,,
URY,1990,,6
URY,1991,,6
URY,1992,,6
URY,1993,,6
URY,1994,,6
URY,1995,,6
URY,1996,,6
URY,1997,,6
URY,1998,6,6
URY,1999,6,6
URY,2000,6,6
URY,2001,6,6
URY,2002,6,6
URY,2003,6,6
URY,2004,6,6
URY,2005,6,6
URY,2006,6,6
URY,2007,6,6
URY,2008,4,6
URY,2009,4,6
URY,2010,4,6
URY,2011,4,6
URY,2012,4,6
URY,2013,4,6
URY,2014,4,6
URY,2015,4,6
URY,2016,4,6
URY,2017,4,6
URY,2018,4,6
URY,2019,4,6
URY,2020,,6
URY,2021,,6
URY,2022,,6
URY,2023,,
URY,2024,,
URY,2025,,
URY,2026,,
URY,2027,,
URY,2028,,
URY,2029,,
URY,2030,,
URY,2031,,
URY,2032,,
URY,2033,,
URY,2034,,
URY,2035,,
URY,2036,,
URY,2037,,
URY,2038,,
URY,2039,,
URY,2040,,
URY,2041,,
URY,2042,,
URY,2043,,
URY,2044,,
URY,2045,,
URY,2046,,
URY,2047,,
URY,2048,,
URY,2049,,
URY,2050,,
URY,2055,,
