survey,assessment,year,countrycode,idgrade,outcome,subject,bin,pdf,m_score_bin,se_score_bin,n_score_bin
WLD_2015_TIMSS,TIMSS,2015,IRN,8,score_timss_science,science,14,.06666667,570.85364,1.076601,442
WLD_2015_TIMSS,TIMSS,2015,IRN,8,score_timss_science,science,15,.06666667,627.39087,3.8312132,488
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,0,1,510.89935,3.9776101,5512
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,1,.06666667,303.23315,3.1854434,363
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,2,.06666667,370.28064,1.241148,369
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,3,.06666667,405.50067,1.2112046,366
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,4,.06666667,434.74612,1.7065415,368
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,5,.06666667,459.32465,1.3754237,371
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,6,.06666667,481.00586,.88573533,356
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,7,.06666667,500.17307,1.010198,352
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,8,.06666667,518.52551,.92093402,365
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,9,.06666667,536.26758,.93902463,368
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,10,.06666667,554.43738,.99615335,362
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,11,.06666667,572.79468,.7576651,368
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,12,.06666667,591.34741,1.1938494,372
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,13,.06666667,611.5498,1.5431404,368
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,14,.06666667,637.38245,.9078691,376
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_math,math,15,.06666667,686.3396,2.5396159,388
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,0,1,506.73068,3.8360202,5512
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,1,.06666667,287.79538,4.0840969,360
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,2,.06666667,362.16049,1.4318843,361
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,3,.06666667,402.81714,1.5030677,368
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,4,.06666667,432.95044,1.4854649,369
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,5,.06666667,456.98849,1.0488316,360
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,6,.06666667,477.80389,2.0922647,366
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,7,.06666667,497.26807,1.7893311,361
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,8,.06666667,515.56042,1.2117788,367
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,9,.06666667,533.39417,.88297909,363
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,10,.06666667,550.44275,.63198137,366
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,11,.06666667,568.13879,.95781744,378
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,12,.06666667,587.05389,.84999901,363
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,13,.06666667,608.89496,1.0649526,375
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,14,.06666667,634.85242,1.0866935,374
WLD_2015_TIMSS,TIMSS,2015,ISR,8,score_timss_science,science,15,.06666667,684.2818,2.5561645,381
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,0,1,506.8483,2.4610147,4373
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,1,.06666667,359.25168,3.3495944,272
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,2,.06666667,412.24741,2.3049498,305
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,3,.06666667,437.72186,2.2861292,267
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,4,.06666667,456.63156,2.2312951,297
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,5,.06666667,472.16071,.94412631,276
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,6,.06666667,485.49628,1.2801139,296
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,7,.06666667,498.11136,1.4227711,284
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,8,.06666667,510.0181,.86694658,294
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,9,.06666667,521.61188,.89362186,301
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,10,.06666667,533.47131,.99235415,295
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,11,.06666667,545.9328,1.0302339,300
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,12,.06666667,559.60645,1.046972,301
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,13,.06666667,575.52295,1.5769148,292
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,14,.06666667,596.12592,1.4090986,296
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_math,math,15,.06666667,638.31537,3.2141664,297
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,0,1,516.47498,2.6352105,4373
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,1,.06666667,375.80331,3.4418073,272
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,2,.06666667,427.79282,2.1087847,279
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,3,.06666667,452.80725,1.8043625,309
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,4,.06666667,470.38763,2.5622361,290
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,5,.06666667,484.89505,2.8768959,277
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,6,.06666667,498.0881,2.1332731,280
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,7,.06666667,510.13266,1.8900971,301
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,8,.06666667,521.06818,1.8317552,297
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,9,.06666667,531.5885,1.8635017,312
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,10,.06666667,542.34076,1.6769511,272
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,11,.06666667,553.3078,1.0960126,298
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,12,.06666667,565.44897,.82563806,284
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,13,.06666667,579.43805,.66797972,305
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,14,.06666667,597.76672,1.0064967,294
WLD_2015_TIMSS,TIMSS,2015,ITA,4,score_timss_science,science,15,.06666667,635.64478,2.318764,303
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,0,1,494.39417,2.4302866,4481
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,1,.06666667,341.4382,4.632318,253
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,2,.06666667,395.65869,1.6468462,275
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,3,.06666667,421.4585,.83092958,287
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,4,.06666667,441.05136,.67099226,286
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,5,.06666667,457.39023,.70199078,280
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,6,.06666667,472.44135,1.4467673,294
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,7,.06666667,485.28537,1.0698943,280
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,8,.06666667,497.55444,1.0781679,317
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,9,.06666667,509.68286,.37114161,310
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,10,.06666667,522.09802,.55088919,314
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,11,.06666667,535.6817,.66906321,306
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,12,.06666667,550.71167,1.2535895,324
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,13,.06666667,566.82715,1.1956415,324
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,14,.06666667,588.44843,1.664821,327
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_math,math,15,.06666667,629.63153,2.3348334,304
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,0,1,498.92578,2.3714588,4481
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,1,.06666667,344.10211,3.3577528,262
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,2,.06666667,396.80634,2.9097309,269
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,3,.06666667,424.25134,3.376003,287
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,4,.06666667,444.96207,2.5978699,287
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,5,.06666667,462.50549,1.4085054,284
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,6,.06666667,477.22385,.74813199,283
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,7,.06666667,490.03976,.72978091,290
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,8,.06666667,502.6153,.98608041,322
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,9,.06666667,515.14874,1.3478154,286
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,10,.06666667,527.65283,1.1392783,320
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,11,.06666667,540.94226,1.5997546,303
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,12,.06666667,555.29053,1.252267,318
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,13,.06666667,571.18518,.79769313,317
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,14,.06666667,593.0611,1.143489,340
WLD_2015_TIMSS,TIMSS,2015,ITA,8,score_timss_science,science,15,.06666667,637.40546,2.0740612,313
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,0,1,388.46609,3.0465438,7861
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,1,.06666667,160.84338,4.3232245,604
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,2,.06666667,239.42125,2.7444324,609
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,3,.06666667,281.6326,1.9760404,564
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,4,.06666667,313.53223,2.1652346,558
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,5,.06666667,339.09222,1.6232066,575
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,6,.06666667,360.82034,1.2404642,512
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,7,.06666667,380.867,1.5818751,580
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,8,.06666667,399.99109,.54990351,556
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,9,.06666667,417.46817,.47765696,511
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,10,.06666667,433.96564,.63705665,514
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,11,.06666667,451.1041,.66958982,501
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,12,.06666667,469.45139,.79748416,450
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,13,.06666667,490.3573,1.0489308,461
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,14,.06666667,518.39014,1.7684318,457
WLD_2015_TIMSS,TIMSS,2015,JOR,4,score_timss_math,math,15,.06666667,569.39307,1.8892421,409
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,0,1,385.55148,3.2927961,7865
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,1,.06666667,200.38168,3.8350155,513
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,2,.06666667,262.13477,1.7443506,551
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,3,.06666667,292.84204,1.6469835,518
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,4,.06666667,316.2128,1.0883803,540
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,5,.06666667,335.97696,.94921243,525
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,6,.06666667,354.18631,.87118471,559
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,7,.06666667,371.0289,.99112946,531
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,8,.06666667,387.20798,1.2838063,525
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,9,.06666667,403.40485,1.3172833,513
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,10,.06666667,420.42642,1.1534128,542
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,11,.06666667,438.02478,1.0454248,531
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,12,.06666667,457.22614,1.2403079,512
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,13,.06666667,479.13492,1.2039882,548
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,14,.06666667,505.92789,1.1803725,494
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_math,math,15,.06666667,558.70392,2.4088116,463
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,0,1,426.16434,3.4659619,7865
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,1,.06666667,209.29225,5.5776997,517
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,2,.06666667,291.0723,2.7633545,520
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,3,.06666667,328.22156,2.4295604,541
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,4,.06666667,355.34286,1.9197513,511
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,5,.06666667,377.53928,1.7447137,552
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,6,.06666667,398.00662,1.8696313,543
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,7,.06666667,417.19336,2.0815556,534
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,8,.06666667,434.87268,1.2711558,504
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,9,.06666667,451.55981,.71794403,544
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,10,.06666667,468.50723,.76980877,539
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,11,.06666667,485.7652,1.0195147,535
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,12,.06666667,503.31497,1.0956196,512
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,13,.06666667,523.29816,.82354927,530
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,14,.06666667,548.18823,.84069902,523
WLD_2015_TIMSS,TIMSS,2015,JOR,8,score_timss_science,science,15,.06666667,599.75665,1.9964324,460
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,0,1,592.82593,1.9622949,4383
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,1,.06666667,451.26923,2.5046546,285
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,2,.06666667,504.46762,1.5568751,287
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,3,.06666667,528.56891,1.2418833,297
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,4,.06666667,545.09601,.68811566,291
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,5,.06666667,558.90033,.88384008,286
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,6,.06666667,571.66479,.69895184,291
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,7,.06666667,583.37305,.41897959,291
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,8,.06666667,594.33868,.61631411,297
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,9,.06666667,605.48334,.36275673,290
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,10,.06666667,616.78925,.57460481,294
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,11,.06666667,629.07678,.48601052,295
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,12,.06666667,642.51843,.54850245,291
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,13,.06666667,658.92548,1.2666596,296
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,14,.06666667,679.91779,2.0229838,294
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_math,math,15,.06666667,721.54413,2.4252846,298
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,0,1,569.0127,1.7323493,4383
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,1,.06666667,433.55969,2.358062,290
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,2,.06666667,485.46677,1.0386953,282
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,3,.06666667,507.48224,1.3346397,290
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,4,.06666667,523.80585,1.176065,295
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,5,.06666667,537.71674,1.2248434,296
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,6,.06666667,549.84656,1.3397195,288
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,7,.06666667,560.82819,1.1721219,294
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,8,.06666667,571.65125,1.2529926,298
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,9,.06666667,582.13776,1.0148191,291
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,10,.06666667,592.96393,1.3566582,293
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,11,.06666667,604.23871,.99248165,282
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,12,.06666667,616.53558,.88507318,296
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,13,.06666667,630.63373,.60211641,294
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,14,.06666667,649.03406,.84526038,299
WLD_2015_TIMSS,TIMSS,2015,JPN,4,score_timss_science,science,15,.06666667,688.81128,1.6605053,295
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,0,1,586.46899,2.28651,4745
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,1,.06666667,406.64301,2.5343785,322
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,2,.06666667,469.19672,2.0780377,312
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,3,.06666667,499.68066,1.5414242,321
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,4,.06666667,523.37665,.99208236,319
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,5,.06666667,542.62744,.6119197,323
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,6,.06666667,559.04547,.74224806,316
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,7,.06666667,574.48712,.94796968,312
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,8,.06666667,588.65289,1.185258,321
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,9,.06666667,603.41711,1.3770784,317
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,10,.06666667,618.41327,1.2791953,311
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,11,.06666667,634.29773,.76361626,317
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,12,.06666667,652.08795,1.1119028,318
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,13,.06666667,673.30072,1.1423166,313
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,14,.06666667,699.72528,1.536811,315
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_math,math,15,.06666667,751.48352,1.7339278,308
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,0,1,570.89954,1.7595419,4745
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,1,.06666667,413.93027,3.1728942,320
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,2,.06666667,471.5097,1.0867658,314
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,3,.06666667,498.36142,1.2197671,317
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,4,.06666667,518.34631,1.7200531,321
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,5,.06666667,535.0097,1.7020222,315
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,6,.06666667,549.82941,1.2963997,312
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,7,.06666667,562.96429,1.0271283,321
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,8,.06666667,575.20288,.51811337,315
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,9,.06666667,587.40631,.5439198,321
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,10,.06666667,600.06641,.82233423,316
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,11,.06666667,613.27252,1.0809474,321
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,12,.06666667,627.11035,1.1535735,308
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,13,.06666667,642.99854,1.3994941,314
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,14,.06666667,663.64764,.91178113,323
WLD_2015_TIMSS,TIMSS,2015,JPN,8,score_timss_science,science,15,.06666667,703.34668,1.4791623,307
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,0,1,544.42004,4.4995017,4702
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,1,.06666667,389.06891,3.8074973,307
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,2,.06666667,439.62073,2.0606606,314
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,3,.06666667,464.22421,1.1525375,292
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,4,.06666667,482.99463,.9982298,301
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,5,.06666667,499.64685,.79899603,304
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,6,.06666667,514.83655,.9172979,321
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,7,.06666667,529.22168,.99463481,302
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,8,.06666667,543.43848,1.165936,305
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,9,.06666667,557.66089,1.3791702,315
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,10,.06666667,572.23303,.77457505,307
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,11,.06666667,587.17316,.72891444,324
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,12,.06666667,603.33575,1.0434209,314
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,13,.06666667,623.24701,1.6506108,318
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,14,.06666667,650.15076,1.057651,323
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_math,math,15,.06666667,708.78369,3.9113266,355
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,0,1,549.55627,4.3829021,4702
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,1,.06666667,385.32693,4.9154735,316
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,2,.06666667,441.90088,1.9001653,308
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,3,.06666667,468.05002,1.3350749,315
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,4,.06666667,488.28513,1.4914546,312
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,5,.06666667,505.06042,1.6754559,303
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,6,.06666667,519.75446,1.4621619,296
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,7,.06666667,533.9751,1.150161,316
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,8,.06666667,548.35254,1.1132078,310
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,9,.06666667,562.2594,.94638008,304
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,10,.06666667,576.94952,1.0681928,310
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,11,.06666667,592.98224,1.1294116,313
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,12,.06666667,610.98267,.64801627,299
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,13,.06666667,631.71429,.76021838,338
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,14,.06666667,659.6778,.91682869,321
WLD_2015_TIMSS,TIMSS,2015,KAZ,4,score_timss_science,science,15,.06666667,717.48132,4.35783,341
WLD_2015_TIMSS,TIMSS,2015,KAZ,8,score_timss_math,math,0,1,527.80682,5.3341055,4887
WLD_2015_TIMSS,TIMSS,2015,KAZ,8,score_timss_math,math,1,.06666667,350.44394,3.6442008,314
WLD_2015_TIMSS,TIMSS,2015,KAZ,8,score_timss_math,math,2,.06666667,403.20621,2.2924111,307
WLD_2015_TIMSS,TIMSS,2015,KAZ,8,score_timss_math,math,3,.06666667,432.75745,1.3616656,303
